,category_code,p_code,p_group,kind_name_new,rank,unit,price
89,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
90,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
91,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
92,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000"
93,AW_A00056,AW_A00056,메밀,메밀(수입)(1kg),중품,1kg,"4,500"
94,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"31,600"
95,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"25,600"
96,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"41,600"
97,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"37,600"
98,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,200"
99,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"40,800"
100,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"97,800"
101,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
102,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"122,000"
103,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
104,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
105,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
106,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000"
107,AW_A00056,AW_A00056,메밀,메밀(수입)(1kg),중품,1kg,"4,500"
108,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"30,600"
109,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"24,600"
110,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"40,300"
111,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"36,300"
112,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,200"
113,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"40,800"
114,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"97,800"
115,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
116,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"122,000"
117,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
118,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
119,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
120,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000"
121,AW_A00056,AW_A00056,메밀,메밀(수입)(1kg),중품,1kg,"4,500"
122,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"30,600"
123,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"24,600"
124,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"40,300"
125,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"36,300"
126,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,200"
127,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"41,200"
128,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"97,800"
129,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
130,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"122,000"
131,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
132,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
133,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
134,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000"
135,AW_A00056,AW_A00056,메밀,메밀(수입)(1kg),중품,1kg,"4,500"
136,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"30,600"
137,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"24,600"
138,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"40,300"
139,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"36,300"
140,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,
141,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,
142,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,
143,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,
144,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,
145,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,
146,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,
147,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,
148,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,
149,AW_A00056,AW_A00056,메밀,메밀(수입)(1kg),중품,1kg,
150,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,
151,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,
152,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,
153,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,
154,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,200"
155,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"41,200"
156,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"97,800"
157,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
158,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000"
159,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
160,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
161,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
162,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000"
163,AW_A00056,AW_A00056,메밀,메밀(수입)(1kg),중품,1kg,"4,500"
164,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000"
165,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000"
166,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"41,300"
167,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"37,300"
168,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,200"
169,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"41,200"
170,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"97,800"
171,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
172,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000"
173,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
174,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
175,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
176,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000"
177,AW_A00056,AW_A00056,메밀,메밀(수입)(1kg),중품,1kg,"4,500"
178,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000"
179,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000"
180,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"42,000"
181,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"38,000"
182,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,200"
183,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000"
184,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"97,800"
185,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
186,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000"
187,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
188,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
189,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
190,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000"
191,AW_A00056,AW_A00056,메밀,메밀(수입)(1kg),중품,1kg,"4,500"
192,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000"
193,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000"
194,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"42,000"
195,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"38,000"
196,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,200"
197,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000"
198,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"97,800"
199,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
200,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000"
201,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
202,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
203,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
204,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000"
205,AW_A00056,AW_A00056,메밀,메밀(수입)(1kg),중품,1kg,"4,500"
206,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000"
207,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000"
208,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"42,000"
209,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"38,000"
210,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,
211,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,
212,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,
213,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,
214,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,
215,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,
216,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,
217,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,
218,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,
219,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,
220,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,
221,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,
222,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,
223,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,
224,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,
225,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,
226,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,
227,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,
228,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,
229,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,
230,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,
231,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,
232,AW_A00056,AW_A00056,메밀,메밀(수입)(1kg),중품,1kg,
233,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,
234,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,
235,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,
236,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,
237,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,200"
238,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000"
239,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"97,800"
240,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
241,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000"
242,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
243,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
244,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
245,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000"
246,AW_A00056,AW_A00056,메밀,메밀(수입)(1kg),중품,1kg,"4,500"
247,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"30,000"
248,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"24,000"
249,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"38,000"
250,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"34,000"
251,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700"
252,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000"
253,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"97,800"
254,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
255,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000"
256,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
257,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
258,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
259,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000"
260,AW_A00056,AW_A00056,메밀,메밀(수입)(1kg),중품,1kg,"4,500"
261,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"30,000"
262,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"24,000"
263,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"38,000"
264,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"34,000"
265,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,
266,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,
267,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,
268,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,
269,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,
270,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,
271,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,
272,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,
273,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,
274,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,
275,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,
276,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,
277,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,
278,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700"
279,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000"
280,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"97,800"
281,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
282,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000"
283,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
284,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
285,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
286,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000"
287,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"30,000"
288,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"24,000"
289,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"40,000"
290,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"36,000"
291,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700"
292,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000"
293,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"97,800"
294,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
295,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000"
296,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
297,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
298,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
299,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000"
300,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"30,000"
301,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"24,000"
302,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"40,000"
303,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"36,000"
304,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,
305,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,
306,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,
307,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,
308,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,
309,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,
310,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,
311,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,
312,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,
313,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,
314,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,
315,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,
316,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,
317,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700"
318,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000"
319,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"96,800"
320,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
321,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000"
322,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
323,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
324,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
325,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000"
326,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000"
327,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000"
328,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"40,600"
329,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"36,600"
330,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700"
331,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000"
332,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"96,800"
333,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
334,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000"
335,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
336,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
337,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
338,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000"
339,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000"
340,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000"
341,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"42,000"
342,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"38,000"
343,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700"
344,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000"
345,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300"
346,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
347,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000"
348,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
349,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
350,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
351,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000"
352,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000"
353,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000"
354,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"48,000"
355,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"44,000"
356,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700"
357,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000"
358,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300"
359,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
360,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000"
361,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
362,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
363,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
364,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"216,000"
365,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000"
366,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000"
367,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"50,000"
368,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"46,000"
369,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700"
370,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000"
371,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300"
372,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
373,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000"
374,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
375,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
376,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
377,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,"214,000"
378,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,"32,000"
379,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,"26,000"
380,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,"50,000"
381,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,"46,000"
382,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,
383,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,
384,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,
385,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,
386,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,
387,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,
388,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,
389,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,
390,AW_A00034,AW_A00034,녹두,녹두(수입)(40kg),중품,40kg,
391,AW_A00021,AW_A00021,고구마,고구마(밤)(10kg),상품,10kg,
392,AW_A00022,AW_A00022,고구마,고구마(밤)(10kg),중품,10kg,
393,AW_A00008,AW_A00008,감자,감자(수미)(20kg),상품,20kg,
394,AW_A00009,AW_A00009,감자,감자(수미)(20kg),중품,20kg,
395,AW_A00115,AW_A00115,쌀,쌀(일반계)(20kg),상품,20kg,"44,700"
396,AW_A00116,AW_A00116,쌀,쌀(일반계)(20kg),중품,20kg,"42,000"
397,AW_A00153,AW_A00153,찹쌀,찹쌀(일반계)(40kg),중품,40kg,"93,300"
398,AW_A00198,AW_A00198,콩,흰 콩(국산)(40kg),상품,40kg,"240,000"
399,AW_A00200,AW_A00200,콩,흰 콩(수입)(35kg),중품,35kg,"123,000"
400,AW_A00091,AW_A00091,팥,붉은 팥(국산)(40kg),상품,40kg,"360,000"
401,AW_A00092,AW_A00092,팥,붉은 팥(수입)(40kg),중품,40kg,"266,000"
402,AW_A00033,AW_A00033,녹두,녹두(국산)(40kg),상품,40kg,"736,000"
